customer_id,name,loyalty_points,tier,join_date
00590,Customer 00590,396,Bronze,10/02/2024
00591,Customer 00591,1295,Gold,01/22/2024
00592,Customer 00592,663,Silver,08/01/2024
00593,Customer 00593,1228,Gold,09/01/2024
00594,Customer 00594,758,Silver,06/20/2024
00595,Customer 00595,807,Silver,01/19/2025
00596,Customer 00596,1103,Gold,04/30/2024
00597,Customer 00597,1126,Gold,11/25/2024
00598,Customer 00598,1009,Gold,01/27/2024
00599,Customer 00599,371,Bronze,05/20/2024
00600,Customer 00600,546,Silver,11/01/2024
00601,Customer 00601,585,Silver,05/12/2024
00602,Customer 00602,608,Silver,01/26/2024
00603,Customer 00603,1271,Gold,08/21/2024
00604,Customer 00604,425,Bronze,02/14/2025
00605,Customer 00605,1174,Gold,11/16/2024
00606,Customer 00606,746,Silver,06/03/2024
00607,Customer 00607,596,Silver,09/15/2024
00608,Customer 00608,1431,Gold,01/23/2025
00609,Customer 00609,288,Bronze,12/14/2024
00610,Customer 00610,180,Bronze,01/29/2024
00611,Customer 00611,495,Bronze,03/12/2024
00612,Customer 00612,34,Bronze,09/01/2024
00613,Customer 00613,128,Bronze,12/05/2024
00614,Customer 00614,65,Bronze,03/10/2024
00615,Customer 00615,747,Silver,11/25/2024
00616,Customer 00616,1084,Gold,05/15/2024
00617,Customer 00617,714,Silver,03/12/2024
00618,Customer 00618,241,Bronze,07/13/2024
00619,Customer 00619,546,Silver,03/02/2024
00620,Customer 00620,1093,Gold,04/11/2024
00621,Customer 00621,1135,Gold,07/18/2024
00622,Customer 00622,1269,Gold,01/08/2025
00623,Customer 00623,1335,Gold,10/20/2024
00624,Customer 00624,450,Bronze,10/17/2024
00625,Customer 00625,1387,Gold,02/08/2024
00626,Customer 00626,1395,Gold,02/25/2024
00627,Customer 00627,1060,Gold,05/02/2024
00628,Customer 00628,79,Bronze,11/14/2024
00629,Customer 00629,550,Silver,11/08/2024
00630,Customer 00630,993,Silver,07/22/2024
00631,Customer 00631,133,Bronze,09/15/2024
00632,Customer 00632,422,Bronze,11/26/2024
00633,Customer 00633,1436,Gold,05/27/2024
00634,Customer 00634,53,Bronze,05/16/2024
00635,Customer 00635,995,Silver,08/20/2024
00636,Customer 00636,113,Bronze,01/15/2024
00637,Customer 00637,19,Bronze,12/08/2024
00638,Customer 00638,875,Silver,08/16/2024
00639,Customer 00639,1250,Gold,08/23/2024
00640,Customer 00640,271,Bronze,09/11/2024
00641,Customer 00641,186,Bronze,10/21/2024
00642,Customer 00642,238,Bronze,02/19/2024
00643,Customer 00643,1333,Gold,01/11/2024
00644,Customer 00644,131,Bronze,01/04/2025
00645,Customer 00645,993,Silver,04/12/2024
00646,Customer 00646,374,Bronze,08/01/2024
00647,Customer 00647,20,Bronze,09/16/2024
00648,Customer 00648,363,Bronze,07/08/2024
00649,Customer 00649,1483,Gold,09/13/2024
00650,Customer 00650,708,Silver,07/15/2024
00651,Customer 00651,1458,Gold,09/21/2024
00652,Customer 00652,466,Bronze,05/18/2024
00653,Customer 00653,170,Bronze,01/18/2025
00654,Customer 00654,152,Bronze,05/16/2024
00655,Customer 00655,1291,Gold,04/11/2024
00656,Customer 00656,95,Bronze,06/19/2024
00657,Customer 00657,1345,Gold,01/13/2025
00658,Customer 00658,617,Silver,05/03/2024
00659,Customer 00659,335,Bronze,04/23/2024
00660,Customer 00660,294,Bronze,07/01/2024
00661,Customer 00661,1069,Gold,05/28/2024
00662,Customer 00662,376,Bronze,04/24/2024
00663,Customer 00663,545,Silver,02/08/2025
00664,Customer 00664,1156,Gold,06/28/2024
00665,Customer 00665,747,Silver,03/23/2024
00666,Customer 00666,250,Bronze,11/02/2024
00667,Customer 00667,443,Bronze,04/22/2024
00668,Customer 00668,845,Silver,04/23/2024
00669,Customer 00669,1172,Gold,07/29/2024
00670,Customer 00670,91,Bronze,09/28/2024
00671,Customer 00671,769,Silver,02/10/2025
00672,Customer 00672,664,Silver,07/20/2024
00673,Customer 00673,1100,Gold,07/10/2024
00674,Customer 00674,820,Silver,08/31/2024
00675,Customer 00675,1273,Gold,07/20/2024
00676,Customer 00676,95,Bronze,01/29/2025
00677,Customer 00677,82,Bronze,03/22/2024
00678,Customer 00678,316,Bronze,10/07/2024
00679,Customer 00679,1280,Gold,10/28/2024
00680,Customer 00680,1322,Gold,09/18/2024
00681,Customer 00681,1237,Gold,12/24/2024
00682,Customer 00682,1394,Gold,04/20/2024
00683,Customer 00683,1152,Gold,04/10/2024
00684,Customer 00684,678,Silver,05/27/2024
00685,Customer 00685,832,Silver,10/30/2024
00686,Customer 00686,1219,Gold,12/09/2024
00687,Customer 00687,740,Silver,04/22/2024
00688,Customer 00688,902,Silver,02/01/2025
00689,Customer 00689,1177,Gold,10/28/2024
00690,Customer 00690,603,Silver,01/24/2025
00691,Customer 00691,49,Bronze,11/17/2024
00692,Customer 00692,245,Bronze,07/29/2024
00693,Customer 00693,104,Bronze,11/28/2024
00694,Customer 00694,1085,Gold,03/01/2024
00695,Customer 00695,316,Bronze,08/18/2024
00696,Customer 00696,829,Silver,09/21/2024
00697,Customer 00697,688,Silver,10/03/2024
00698,Customer 00698,564,Silver,11/03/2024
00699,Customer 00699,1209,Gold,11/11/2024
00700,Customer 00700,353,Bronze,10/20/2024
00701,Customer 00701,417,Bronze,12/11/2024
00702,Customer 00702,234,Bronze,12/31/2024
00703,Customer 00703,762,Silver,05/17/2024
00704,Customer 00704,158,Bronze,01/27/2025
00705,Customer 00705,1102,Gold,08/29/2024
00706,Customer 00706,794,Silver,08/16/2024
00707,Customer 00707,805,Silver,12/24/2024
00708,Customer 00708,151,Bronze,02/23/2024
00709,Customer 00709,518,Silver,05/10/2024
00710,Customer 00710,435,Bronze,07/17/2024
00711,Customer 00711,1357,Gold,02/12/2024
00712,Customer 00712,1260,Gold,10/01/2024
00713,Customer 00713,914,Silver,11/26/2024
00714,Customer 00714,1010,Gold,09/05/2024
00715,Customer 00715,473,Bronze,06/04/2024
00716,Customer 00716,1029,Gold,05/24/2024
00717,Customer 00717,1291,Gold,09/02/2024
00718,Customer 00718,718,Silver,10/27/2024
00719,Customer 00719,743,Silver,03/20/2024
00720,Customer 00720,752,Silver,01/15/2024
00721,Customer 00721,609,Silver,08/26/2024
00722,Customer 00722,650,Silver,07/17/2024
00723,Customer 00723,248,Bronze,04/11/2024
00724,Customer 00724,1115,Gold,02/09/2025
00725,Customer 00725,811,Silver,01/29/2025
00726,Customer 00726,394,Bronze,07/07/2024
00727,Customer 00727,57,Bronze,09/01/2024
00728,Customer 00728,1477,Gold,01/23/2025
00729,Customer 00729,339,Bronze,01/14/2025
00730,Customer 00730,723,Silver,11/02/2024
00731,Customer 00731,689,Silver,01/11/2025
00732,Customer 00732,940,Silver,05/06/2024
00733,Customer 00733,883,Silver,02/17/2025
00734,Customer 00734,282,Bronze,12/29/2024
00735,Customer 00735,161,Bronze,01/10/2025
00736,Customer 00736,804,Silver,11/11/2024
00737,Customer 00737,913,Silver,01/23/2025
00738,Customer 00738,1017,Gold,02/20/2025
00739,Customer 00739,762,Silver,01/11/2025
00740,Customer 00740,662,Silver,07/22/2024
00741,Customer 00741,178,Bronze,04/25/2024
00742,Customer 00742,1275,Gold,05/14/2024
00743,Customer 00743,905,Silver,10/25/2024
00744,Customer 00744,55,Bronze,08/12/2024
00745,Customer 00745,364,Bronze,10/08/2024
00746,Customer 00746,503,Silver,05/29/2024
00747,Customer 00747,382,Bronze,05/14/2024
00748,Customer 00748,405,Bronze,07/02/2024
00749,Customer 00749,1293,Gold,08/30/2024
00750,Customer 00750,71,Bronze,09/28/2024
00751,Customer 00751,510,Silver,03/04/2024
00752,Customer 00752,187,Bronze,01/22/2025
00753,Customer 00753,1187,Gold,08/11/2024
00754,Customer 00754,1134,Gold,09/12/2024
00755,Customer 00755,1465,Gold,10/08/2024
00756,Customer 00756,1213,Gold,09/06/2024
00757,Customer 00757,1419,Gold,06/26/2024
00758,Customer 00758,430,Bronze,01/27/2025
00759,Customer 00759,99,Bronze,02/04/2024
00760,Customer 00760,668,Silver,07/02/2024
00761,Customer 00761,402,Bronze,05/13/2024
00762,Customer 00762,1042,Gold,09/18/2024
00763,Customer 00763,953,Silver,11/28/2024
00764,Customer 00764,69,Bronze,07/19/2024
00765,Customer 00765,664,Silver,09/29/2024
00766,Customer 00766,433,Bronze,11/04/2024
00767,Customer 00767,1021,Gold,07/21/2024
00768,Customer 00768,934,Silver,03/17/2024
00769,Customer 00769,627,Silver,07/26/2024
00770,Customer 00770,946,Silver,01/13/2025
00771,Customer 00771,1161,Gold,12/03/2024
00772,Customer 00772,43,Bronze,10/16/2024
00773,Customer 00773,1258,Gold,11/23/2024
00774,Customer 00774,1058,Gold,09/08/2024
00775,Customer 00775,136,Bronze,12/18/2024
00776,Customer 00776,204,Bronze,02/11/2024
00777,Customer 00777,409,Bronze,05/06/2024
00778,Customer 00778,1381,Gold,01/26/2025
00779,Customer 00779,1488,Gold,01/09/2025
00780,Customer 00780,1418,Gold,01/31/2024
00781,Customer 00781,308,Bronze,03/03/2024
00782,Customer 00782,1480,Gold,02/03/2025
00783,Customer 00783,676,Silver,07/19/2024
00784,Customer 00784,884,Silver,10/06/2024
00785,Customer 00785,292,Bronze,12/20/2024
00786,Customer 00786,795,Silver,03/12/2024
00787,Customer 00787,115,Bronze,10/20/2024
00788,Customer 00788,118,Bronze,11/09/2024
00789,Customer 00789,1402,Gold,09/08/2024
00790,Customer 00790,1411,Gold,04/04/2024
00791,Customer 00791,184,Bronze,08/29/2024
00792,Customer 00792,709,Silver,05/24/2024
00793,Customer 00793,1262,Gold,06/29/2024
00794,Customer 00794,142,Bronze,01/02/2025
00795,Customer 00795,805,Silver,10/21/2024
00796,Customer 00796,255,Bronze,04/23/2024
00797,Customer 00797,405,Bronze,03/26/2024
00798,Customer 00798,117,Bronze,03/09/2024
00799,Customer 00799,335,Bronze,01/11/2025
00800,Customer 00800,763,Silver,04/27/2024
00801,Customer 00801,1228,Gold,03/13/2024
00802,Customer 00802,560,Silver,01/12/2025
00803,Customer 00803,1214,Gold,10/01/2024
00804,Customer 00804,520,Silver,10/10/2024
00805,Customer 00805,1189,Gold,08/04/2024
00806,Customer 00806,177,Bronze,01/07/2025
00807,Customer 00807,1086,Gold,08/30/2024
00808,Customer 00808,1258,Gold,09/13/2024
00809,Customer 00809,670,Silver,02/14/2024
00810,Customer 00810,1171,Gold,02/04/2024
00811,Customer 00811,623,Silver,12/12/2024
00812,Customer 00812,1011,Gold,04/26/2024
00813,Customer 00813,1377,Gold,02/15/2024
00814,Customer 00814,1464,Gold,02/28/2025
00815,Customer 00815,965,Silver,01/25/2025
00816,Customer 00816,309,Bronze,02/05/2024
00817,Customer 00817,303,Bronze,04/16/2024
00818,Customer 00818,568,Silver,01/13/2024
00819,Customer 00819,872,Silver,04/24/2024
00820,Customer 00820,1046,Gold,02/04/2024
00821,Customer 00821,805,Silver,10/27/2024
00822,Customer 00822,1132,Gold,12/07/2024
00823,Customer 00823,932,Silver,05/09/2024
00824,Customer 00824,806,Silver,07/14/2024
00825,Customer 00825,613,Silver,04/07/2024
00826,Customer 00826,547,Silver,07/12/2024
00827,Customer 00827,231,Bronze,05/09/2024
00828,Customer 00828,736,Silver,02/08/2025
00829,Customer 00829,914,Silver,07/21/2024
00830,Customer 00830,681,Silver,04/20/2024
00831,Customer 00831,1174,Gold,12/27/2024
00832,Customer 00832,919,Silver,08/09/2024
00833,Customer 00833,587,Silver,12/20/2024
00834,Customer 00834,1468,Gold,03/16/2024
00835,Customer 00835,478,Bronze,10/18/2024
00836,Customer 00836,278,Bronze,10/05/2024
00837,Customer 00837,637,Silver,02/12/2024
00838,Customer 00838,660,Silver,02/21/2025
00839,Customer 00839,519,Silver,03/01/2024
00840,Customer 00840,1402,Gold,03/15/2024
00841,Customer 00841,1297,Gold,10/23/2024
00842,Customer 00842,1147,Gold,01/19/2024
00843,Customer 00843,629,Silver,04/08/2024
00844,Customer 00844,1386,Gold,02/20/2025
00845,Customer 00845,1284,Gold,01/10/2024
00846,Customer 00846,842,Silver,01/31/2025
00847,Customer 00847,524,Silver,09/27/2024
00848,Customer 00848,82,Bronze,11/23/2024
00849,Customer 00849,324,Bronze,01/06/2024
00850,Customer 00850,120,Bronze,12/04/2024
00851,Customer 00851,45,Bronze,01/11/2024
00852,Customer 00852,1093,Gold,07/22/2024
00853,Customer 00853,155,Bronze,09/29/2024
00854,Customer 00854,291,Bronze,12/08/2024
00855,Customer 00855,1154,Gold,02/28/2025
00856,Customer 00856,484,Bronze,05/25/2024
00857,Customer 00857,806,Silver,01/07/2025
00858,Customer 00858,708,Silver,04/20/2024
00859,Customer 00859,331,Bronze,11/28/2024
00860,Customer 00860,1212,Gold,02/18/2025
00861,Customer 00861,85,Bronze,11/12/2024
00862,Customer 00862,541,Silver,06/21/2024
00863,Customer 00863,113,Bronze,01/25/2024
00864,Customer 00864,404,Bronze,01/24/2025
00865,Customer 00865,466,Bronze,10/31/2024
00866,Customer 00866,9,Bronze,10/19/2024
00867,Customer 00867,1427,Gold,11/17/2024
00868,Customer 00868,1284,Gold,10/23/2024
00869,Customer 00869,1017,Gold,10/04/2024
00870,Customer 00870,640,Silver,09/20/2024
00871,Customer 00871,1213,Gold,01/09/2025
00872,Customer 00872,1117,Gold,07/05/2024
00873,Customer 00873,974,Silver,01/09/2025
00874,Customer 00874,1087,Gold,12/08/2024
00875,Customer 00875,560,Silver,05/21/2024
00876,Customer 00876,1386,Gold,02/08/2024
00877,Customer 00877,1439,Gold,05/02/2024
00878,Customer 00878,118,Bronze,06/29/2024
00879,Customer 00879,274,Bronze,05/04/2024
00880,Customer 00880,754,Silver,10/28/2024
00881,Customer 00881,1123,Gold,11/13/2024
00882,Customer 00882,293,Bronze,01/15/2024
00883,Customer 00883,483,Bronze,07/06/2024
00884,Customer 00884,824,Silver,04/24/2024
00885,Customer 00885,283,Bronze,02/09/2024
00886,Customer 00886,571,Silver,01/24/2024
00887,Customer 00887,1111,Gold,08/07/2024
00888,Customer 00888,165,Bronze,02/05/2024
00889,Customer 00889,1212,Gold,12/27/2024
00890,Customer 00890,690,Silver,05/27/2024
00891,Customer 00891,1244,Gold,12/12/2024
00892,Customer 00892,1189,Gold,03/29/2024
00893,Customer 00893,897,Silver,01/21/2025
00894,Customer 00894,1051,Gold,10/29/2024
00895,Customer 00895,1107,Gold,01/15/2025
00896,Customer 00896,249,Bronze,08/16/2024
00897,Customer 00897,805,Silver,09/22/2024
00898,Customer 00898,235,Bronze,06/24/2024
00899,Customer 00899,1288,Gold,07/30/2024
00900,Customer 00900,293,Bronze,02/21/2025
00901,Customer 00901,1301,Gold,07/10/2024
00902,Customer 00902,873,Silver,08/10/2024
00903,Customer 00903,1293,Gold,04/17/2024
00904,Customer 00904,1433,Gold,11/29/2024
00905,Customer 00905,838,Silver,08/24/2024
00906,Customer 00906,1221,Gold,03/04/2024
00907,Customer 00907,676,Silver,11/14/2024
00908,Customer 00908,459,Bronze,07/09/2024
00909,Customer 00909,835,Silver,01/07/2025
00910,Customer 00910,610,Silver,12/17/2024
00911,Customer 00911,1202,Gold,11/06/2024
00912,Customer 00912,856,Silver,05/31/2024
00913,Customer 00913,518,Silver,05/01/2024
00914,Customer 00914,559,Silver,01/14/2024
00915,Customer 00915,885,Silver,02/22/2024
00916,Customer 00916,301,Bronze,05/04/2024
00917,Customer 00917,1449,Gold,11/23/2024
00918,Customer 00918,1232,Gold,02/07/2024
00919,Customer 00919,438,Bronze,05/10/2024
00920,Customer 00920,752,Silver,04/07/2024
00921,Customer 00921,1412,Gold,07/11/2024
00922,Customer 00922,465,Bronze,12/30/2024
00923,Customer 00923,540,Silver,02/12/2024
00924,Customer 00924,159,Bronze,01/18/2024
00925,Customer 00925,502,Silver,01/08/2024
00926,Customer 00926,594,Silver,10/05/2024
00927,Customer 00927,1116,Gold,05/08/2024
00928,Customer 00928,1185,Gold,03/29/2024
00929,Customer 00929,1288,Gold,09/26/2024
00930,Customer 00930,751,Silver,11/10/2024
00931,Customer 00931,894,Silver,02/18/2025
00932,Customer 00932,1495,Gold,07/03/2024
00933,Customer 00933,285,Bronze,02/15/2024
00934,Customer 00934,455,Bronze,02/01/2024
00935,Customer 00935,853,Silver,12/02/2024
00936,Customer 00936,882,Silver,11/19/2024
00937,Customer 00937,810,Silver,02/26/2024
00938,Customer 00938,867,Silver,01/26/2024
00939,Customer 00939,357,Bronze,05/28/2024
00940,Customer 00940,390,Bronze,05/12/2024
00941,Customer 00941,658,Silver,08/28/2024
00942,Customer 00942,949,Silver,12/22/2024
00943,Customer 00943,1364,Gold,03/26/2024
00944,Customer 00944,765,Silver,01/12/2025
00945,Customer 00945,1256,Gold,11/18/2024
00946,Customer 00946,1321,Gold,03/20/2024
00947,Customer 00947,399,Bronze,12/27/2024
00948,Customer 00948,363,Bronze,12/13/2024
00949,Customer 00949,1455,Gold,10/18/2024
00950,Customer 00950,1177,Gold,07/25/2024
00951,Customer 00951,840,Silver,11/06/2024
00952,Customer 00952,1336,Gold,06/21/2024
00953,Customer 00953,1163,Gold,05/01/2024
00954,Customer 00954,102,Bronze,03/10/2024
00955,Customer 00955,606,Silver,10/13/2024
00956,Customer 00956,870,Silver,11/29/2024
00957,Customer 00957,770,Silver,07/13/2024
00958,Customer 00958,945,Silver,05/11/2024
00959,Customer 00959,1491,Gold,02/11/2024
00960,Customer 00960,671,Silver,04/27/2024
00961,Customer 00961,145,Bronze,01/03/2024
00962,Customer 00962,401,Bronze,04/18/2024
00963,Customer 00963,1486,Gold,08/09/2024
00964,Customer 00964,383,Bronze,03/31/2024
00965,Customer 00965,1343,Gold,09/08/2024
00966,Customer 00966,863,Silver,06/30/2024
00967,Customer 00967,749,Silver,12/25/2024
00968,Customer 00968,603,Silver,09/01/2024
00969,Customer 00969,1441,Gold,12/21/2024
00970,Customer 00970,425,Bronze,01/20/2025
00971,Customer 00971,834,Silver,04/04/2024
00972,Customer 00972,1085,Gold,08/06/2024
00973,Customer 00973,997,Silver,06/17/2024
00974,Customer 00974,957,Silver,08/26/2024
00975,Customer 00975,790,Silver,01/11/2025
00976,Customer 00976,1322,Gold,11/02/2024
00977,Customer 00977,1310,Gold,09/16/2024
00978,Customer 00978,973,Silver,01/31/2025
00979,Customer 00979,1033,Gold,09/15/2024
00980,Customer 00980,452,Bronze,05/22/2024
00981,Customer 00981,737,Silver,12/17/2024
00982,Customer 00982,896,Silver,08/22/2024
00983,Customer 00983,749,Silver,05/12/2024
00984,Customer 00984,243,Bronze,08/15/2024
00985,Customer 00985,616,Silver,09/22/2024
00986,Customer 00986,1384,Gold,04/02/2024
00987,Customer 00987,701,Silver,09/08/2024
00988,Customer 00988,722,Silver,01/24/2025
00989,Customer 00989,24,Bronze,08/04/2024
00990,Customer 00990,346,Bronze,01/21/2025
00991,Customer 00991,391,Bronze,06/14/2024
00992,Customer 00992,588,Silver,07/21/2024
00993,Customer 00993,1207,Gold,05/06/2024
00994,Customer 00994,1024,Gold,09/26/2024
00995,Customer 00995,1387,Gold,04/04/2024
00996,Customer 00996,796,Silver,05/10/2024
00997,Customer 00997,2,Bronze,06/28/2024
00998,Customer 00998,884,Silver,12/08/2024
00999,Customer 00999,355,Bronze,01/13/2025
01000,Customer 01000,584,Silver,09/18/2024
01001,Customer 01001,888,Silver,07/18/2024
01002,Customer 01002,104,Bronze,11/10/2024
01003,Customer 01003,425,Bronze,11/16/2024
01004,Customer 01004,537,Silver,03/24/2024
01005,Customer 01005,1297,Gold,11/05/2024
01006,Customer 01006,849,Silver,04/13/2024
01007,Customer 01007,742,Silver,05/15/2024
01008,Customer 01008,773,Silver,09/11/2024
01009,Customer 01009,124,Bronze,04/23/2024
01010,Customer 01010,527,Silver,08/14/2024
01011,Customer 01011,1460,Gold,09/03/2024
01012,Customer 01012,1117,Gold,04/10/2024
01013,Customer 01013,48,Bronze,02/18/2025
01014,Customer 01014,611,Silver,06/04/2024
01015,Customer 01015,828,Silver,01/22/2025
01016,Customer 01016,471,Bronze,12/05/2024
01017,Customer 01017,271,Bronze,08/11/2024
01018,Customer 01018,1279,Gold,04/09/2024
01019,Customer 01019,376,Bronze,09/13/2024
01020,Customer 01020,1324,Gold,10/05/2024
01021,Customer 01021,1478,Gold,06/16/2024
01022,Customer 01022,393,Bronze,05/27/2024
01023,Customer 01023,960,Silver,11/13/2024
01024,Customer 01024,1498,Gold,05/22/2024
01025,Customer 01025,1063,Gold,08/03/2024
01026,Customer 01026,1146,Gold,02/07/2024
01027,Customer 01027,938,Silver,12/24/2024
01028,Customer 01028,1133,Gold,01/04/2024
01029,Customer 01029,249,Bronze,04/10/2024
01030,Customer 01030,871,Silver,02/21/2025
